time_s,T_fault_Nm,T_fault_over_T_nom_percent,T_envelope_Nm,T_envelope_over_T_nom_percent
1.076215243048609937e-01,-6.131973409878244130e-01,-4.689180080984009513e-01,6.330545130030458267e-01,4.841029818832592868e-01
1.076615323064613050e-01,-6.092703970898684096e-01,-4.659150356661048709e-01,6.314637894863757150e-01,4.828865400414362186e-01
1.077015403080616301e-01,-6.052265410928169276e-01,-4.628226594073960309e-01,6.298770630998959952e-01,4.816731548441902100e-01
1.077415483096619414e-01,-6.010672665974379214e-01,-4.596420214933997217e-01,6.282943237997192787e-01,4.804628186108622634e-01
1.077815563112622665e-01,-5.967940855891195051e-01,-4.563742781541402227e-01,6.267155615671934354e-01,4.792555236800910001e-01
1.078215643128625917e-01,-5.924085280065590764e-01,-4.530205993487131932e-01,6.251407664088440841e-01,4.780512624097688623e-01
1.078615723144629029e-01,-5.879121413085754977e-01,-4.495821684340225999e-01,6.235699283563066464e-01,4.768500271769897103e-01
1.079015803160632281e-01,-5.833064900391592422e-01,-4.460601818321703327e-01,6.220030374662636197e-01,4.756518103780015272e-01
1.079415883176635532e-01,-5.785931553909018366e-01,-4.424558486966065352e-01,6.204400838203847357e-01,4.744566044281599559e-01
1.079815963192638645e-01,-5.737737347668574461e-01,-4.387703905770806712e-01,6.188810575252614576e-01,4.732644017618787835e-01
1.080216043208641896e-01,-5.688498413409810439e-01,-4.350050410835044623e-01,6.173259487123452516e-01,4.720751948325822567e-01
1.080616123224645148e-01,-5.638231036172328681e-01,-4.311610455487946969e-01,6.157747475378847479e-01,4.708889761126573426e-01
1.081016203240648260e-01,-5.586951649874619674e-01,-4.272396606907824523e-01,6.142274441828647902e-01,4.697057380934070991e-01
1.081416283256651512e-01,-5.534676832881578745e-01,-4.232421542732567876e-01,6.126840288529412648e-01,4.685254732850008264e-01
1.081816363272654624e-01,-5.481423303562107385e-01,-4.191698047662500426e-01,6.111444917783829256e-01,4.673481742164292130e-01
1.082216443288657876e-01,-5.427207915837387597e-01,-4.150239010056101518e-01,6.096088232140055574e-01,4.661738334354546542e-01
1.082616523304661127e-01,-5.372047654721260335e-01,-4.108057418519689974e-01,6.080770134391152437e-01,4.650024435085673424e-01
1.083016603320664240e-01,-5.315959631853514056e-01,-4.065166358491686394e-01,6.065490527574425306e-01,4.638339970209351404e-01
1.083416683336667491e-01,-5.258961081027119233e-01,-4.021579008822243617e-01,6.050249314970813641e-01,4.626684865763567300e-01
1.083816763352670742e-01,-5.201069353710844334e-01,-3.977308638349351666e-01,6.035046400104303599e-01,4.615059047972170925e-01
1.084216843368673855e-01,-5.142301914567545262e-01,-3.932368602471624230e-01,6.019881686741308524e-01,4.603462443244394908e-01
1.084616923384677106e-01,-5.082676336969743636e-01,-3.886772339719022362e-01,6.004755078890031683e-01,4.591894978174373976e-01
1.085017003400680219e-01,-5.022210298513503091e-01,-3.840533368322268104e-01,5.989666480799918924e-01,4.580356579540721951e-01
1.085417083416683470e-01,-4.960921576531153177e-01,-3.793665282781383818e-01,5.974615796960979219e-01,4.568847174306013836e-01
1.085817163432686722e-01,-4.898828043604384064e-01,-3.746181750434508517e-01,5.959602932103238437e-01,4.557366689616367816e-01
1.086217243448689834e-01,-4.835947663078432601e-01,-3.698096508027555740e-01,5.944627791196112065e-01,4.545915052800966194e-01
1.086617323464693086e-01,-4.772298484578318956e-01,-3.649423358285431296e-01,5.929690279447786816e-01,4.534492191371581327e-01
1.087017403480696337e-01,-4.707898639528546592e-01,-3.600176166485908325e-01,5.914790302304671066e-01,4.523098033022156517e-01
1.087417483496699450e-01,-4.642766336676614203e-01,-3.550368857036410031e-01,5.899927765450750927e-01,4.511732505628313072e-01
1.087817563512702701e-01,-4.576919857621823406e-01,-3.500015410054847509e-01,5.885102574806992948e-01,4.500395537246892341e-01
1.088217643528705952e-01,-4.510377552350190999e-01,-3.449129857955121059e-01,5.870314636530783448e-01,4.489087056115530494e-01
1.088617723544709065e-01,-4.443157834776425008e-01,-3.397726282038027734e-01,5.855563857015311235e-01,4.477806990652181685e-01
1.089017803560712316e-01,-4.375279178293776661e-01,-3.345818809088188517e-01,5.840850142888959207e-01,4.466555269454657306e-01
1.089417883576715429e-01,-4.306760111333384211e-01,-3.293421607978234134e-01,5.826173401014764774e-01,4.455331821300210215e-01
1.089817963592718680e-01,-4.237619212932788870e-01,-3.240548886280008589e-01,5.811533538489763728e-01,4.444136575145034018e-01
1.090218043608721932e-01,-4.167875108316121957e-01,-3.187214886884692233e-01,5.796930462644458437e-01,4.432969460123858396e-01
1.090618123624725044e-01,-4.097546464485622986e-01,-3.133433884631595667e-01,5.782364081042206116e-01,4.421830405549476151e-01
1.091018203640728296e-01,-4.026651985826089630e-01,-3.079220182946834083e-01,5.767834301478623749e-01,4.410719340912294117e-01
1.091418283656731547e-01,-3.955210409723000642e-01,-3.024588110492468784e-01,5.753341031981022979e-01,4.399636195879897405e-01
1.091818363672734660e-01,-3.883240502195260402e-01,-2.969552017826821988e-01,5.738884180807841684e-01,4.388580900296614740e-01
1.092218443688737911e-01,-3.810761053543245125e-01,-2.914126274076494494e-01,5.724463656448012250e-01,4.377553384183038299e-01
1.092618523704741162e-01,-3.737790874013590670e-01,-2.858325263621186996e-01,5.710079367620432000e-01,4.366553577735614033e-01
1.093018603720744275e-01,-3.664348789481102209e-01,-2.802163382791614810e-01,5.695731223273370336e-01,4.355581411326194252e-01
1.093418683736747526e-01,-3.590453637148522392e-01,-2.745655036581076680e-01,5.681419132583865883e-01,4.344636815501569105e-01
1.093818763752750639e-01,-3.516124261266002637e-01,-2.688814635372095418e-01,5.667143004957211350e-01,4.333719720983081891e-01
1.094218843768753890e-01,-3.441379508869760739e-01,-2.631656591677724588e-01,5.652902750026309597e-01,4.322830058666127240e-01
1.094618923784757142e-01,-3.366238225542224627e-01,-2.574195316899291486e-01,5.638698277651154056e-01,4.311967759619760310e-01
1.095019003800760254e-01,-3.290719251193118255e-01,-2.516445218100151204e-01,5.624529497918240306e-01,4.301132755086244375e-01
1.095419083816763506e-01,-3.214841415863305407e-01,-2.458420694796843442e-01,5.610396321139982101e-01,4.290324976480605068e-01
1.095819163832766757e-01,-3.138623535552063637e-01,-2.400136135768171086e-01,5.596298657854165137e-01,4.279544355390210164e-01
1.096219243848769870e-01,-3.062084408068154184e-01,-2.341605915882470357e-01,5.582236418823393054e-01,4.268790823574350468e-01
1.096619323864773121e-01,-2.985242808905918532e-01,-2.282844392944022305e-01,5.568209515034467927e-01,4.258064312963761311e-01
1.097019403880776373e-01,-2.908117487147108826e-01,-2.223865904559143014e-01,5.554217857697887339e-01,4.247364755660242297e-01
1.097419483896779485e-01,-2.830727161389197666e-01,-2.164684765022521218e-01,5.540261358247251522e-01,4.236692083936199893e-01
1.097819563912782737e-01,-2.753090515700765684e-01,-2.105315262224263240e-01,5.526339928338692697e-01,4.226046230234214440e-01
1.098219643928785849e-01,-2.675226195605504009e-01,-2.045771654578822929e-01,5.512453479850363269e-01,4.215427127166646581e-01
1.098619723944789101e-01,-2.597152804094113310e-01,-1.986068167975258425e-01,5.498601924881810765e-01,4.204834707515159309e-01
1.099019803960792352e-01,-2.518888897666669013e-01,-1.926218992750792502e-01,5.484785175753480457e-01,4.194268904230339379e-01
1.099419883976795465e-01,-2.440452982404687776e-01,-1.866238280687082807e-01,5.471003145006133606e-01,4.183729650431251001e-01
1.099819963992798716e-01,-2.361863510074430350e-01,-1.806140142030378259e-01,5.457255745400281244e-01,4.173216879405003410e-01
1.100220044008801967e-01,-2.283138874261923246e-01,-1.745938642535934393e-01,5.443542889915661265e-01,4.162730524606349514e-01
1.100620124024805080e-01,-2.204297406540447757e-01,-1.685647800537252716e-01,5.429864491750684419e-01,4.152270519657265679e-01
1.101020204040808331e-01,-2.125357372670984013e-01,-1.625281584040524085e-01,5.416220464321847006e-01,4.141836798346498760e-01
1.101420284056811583e-01,-2.046336968836862946e-01,-1.564853907845230596e-01,5.402610721263229054e-01,4.131429294629184179e-01
1.101820364072814695e-01,-1.967254317912549566e-01,-1.504378630690846042e-01,5.389035176425929219e-01,4.121047942626414051e-01
1.102220444088817947e-01,-1.888127465767765467e-01,-1.443869552430564474e-01,5.375493743877505226e-01,4.110692676624809194e-01
1.102620524104821059e-01,-1.808974377607445450e-01,-1.383340411232427125e-01,5.361986337901455402e-01,4.100363431076121112e-01
1.103020604120824311e-01,-1.729812934347926545e-01,-1.322804880808159944e-01,5.348512872996663559e-01,4.090060140596810112e-01
1.103420684136827562e-01,-1.650660929030763058e-01,-1.262276567670782279e-01,5.335073263876854988e-01,4.079782739967626748e-01
1.103820764152830675e-01,-1.571536063273576145e-01,-1.201769008420537493e-01,5.321667425470065771e-01,4.069531164133208256e-01
1.104220844168833926e-01,-1.492455943759560533e-01,-1.141295667060383129e-01,5.308295272918086560e-01,4.059305348201651120e-01
1.104620924184837177e-01,-1.413438078766061645e-01,-1.080869932341361195e-01,5.294956721575944103e-01,4.049105227444115274e-01
1.105021004200840290e-01,-1.334499874732310298e-01,-1.020505115137910895e-01,5.281651687011376106e-01,4.038930737294423312e-01
1.105421084216843541e-01,-1.255658632867388269e-01,-9.602144458539460525e-02,5.268380085004248370e-01,4.028781813348615293e-01
1.105821164232846654e-01,-1.176931545798845374e-01,-9.000110718600208559e-02,5.255141831546078501e-01,4.018658391364582361e-01
1.106221244248849905e-01,-1.098335694262275175e-01,-8.399080549618150038e-02,5.241936842839457489e-01,4.008560407261625436e-01
1.106621324264853157e-01,-1.019888043832981872e-01,-7.799183689008079567e-02,5.228765035297557873e-01,3.998487797120078846e-01
1.107021404280856269e-01,-9.416054416994981691e-02,-7.200548968869563415e-02,5.215626325543578634e-01,3.988440497180888444e-01
1.107421484296859521e-01,-8.635046134800332396e-02,-6.603304291642006496e-02,5.202520630410228941e-01,3.978418443845211372e-01
1.107821564312862772e-01,-7.856021600821216921e-02,-6.007576606090080790e-02,5.189447866939197462e-01,3.968421573674015823e-01
1.108221644328865885e-01,-7.079145546060371108e-02,-5.413491883623820777e-02,5.176407952380631672e-01,3.958449823387679700e-01
1.108621724344869136e-01,-6.304581392921868033e-02,-4.821175094955060247e-02,5.163400804192599391e-01,3.948503129865579275e-01
1.109021804360872387e-01,-5.532491225137231572e-02,-4.230750187099628634e-02,5.150426340040591411e-01,3.938581430145708939e-01
1.109421884376875500e-01,-4.763035758135707176e-02,-3.642340060719214540e-02,5.137484477796977478e-01,3.928684661424268199e-01
1.109821964392878751e-01,-3.996374309873769459e-02,-3.056066547814399736e-02,5.124575135540503368e-01,3.918812761055269767e-01
1.110222044408881864e-01,-3.232664772125820596e-02,-2.472050389770378762e-02,5.111698231555761307e-01,3.908965666550143214e-01
1.110622124424885115e-01,-2.472063582235543844e-02,-1.890411215754938742e-02,5.098853684332669278e-01,3.899143315577329738e-01
1.111022204440888367e-01,-1.714725695337016367e-02,-1.311267521475675824e-02,5.086041412565969200e-01,3.889345645961904130e-01
1.111422284456891479e-01,-9.608045570475882632e-03,-7.347366482979700644e-03,5.073261335154702900e-01,3.879572595685168990e-01
1.111822364472894731e-01,-2.104520766345303971e-03,-1.609347627252602411e-03,5.060513371201703636e-01,3.869824102884268924e-01
1.112222444488897982e-01,5.361813993358877789e-03,4.100231637517653439e-03,5.047797440013075398e-01,3.860100105851793084e-01
1.112622524504901095e-01,1.278947112868086301e-02,9.780233744379720345e-03,5.035113461097696641e-01,3.850400543035391587e-01
1.113022604520904346e-01,2.017697919924366437e-02,1.542953346847613337e-02,5.022461354166686265e-01,3.840725353037372503e-01
1.113422684536907598e-01,2.752288315315976758e-02,2.104701811738772174e-02,5.009841039132924001e-01,3.831074474614330483e-01
1.113822764552910710e-01,3.482574457107109889e-02,2.663158771775335845e-02,4.997252436110529716e-01,3.821447846676751525e-01
1.114222844568913962e-01,4.208414190521295867e-02,3.218215519808449721e-02,4.984695465414353821e-01,3.811845408288621617e-01
1.114622924584917074e-01,4.929667071349490975e-02,3.769764656776912470e-02,4.972170047559484884e-01,3.802267098667050926e-01
1.115023004600920326e-01,5.646194388858834928e-02,4.317700109225725003e-02,4.959676103260725055e-01,3.792712857181872455e-01
1.115423084616923577e-01,6.357859188194235622e-02,4.861917146436801895e-02,4.947213553432115440e-01,3.783182623355280105e-01
1.115823164632926690e-01,7.064526292277252539e-02,5.402312397175264291e-02,4.934782319186418742e-01,3.773676336861430669e-01
1.116223244648929941e-01,7.766062323194675154e-02,5.938783866045491827e-02,4.922382321834621877e-01,3.764193937526066902e-01
1.116623324664933192e-01,8.462335723076669369e-02,6.471230949456847903e-02,4.910013482885441372e-01,3.754735365326135055e-01
1.117023404680936305e-01,9.153216774461646332e-02,6.999554451196893234e-02,4.897675724044828760e-01,3.745300560389409616e-01
1.117423484696939556e-01,9.838577620148246383e-02,7.523656597612393693e-02,4.885368967215455993e-01,3.735889462994100851e-01
1.117823564712942808e-01,1.051829228252550430e-01,8.043441052391282764e-02,4.873093134496251366e-01,3.726502013568496197e-01
1.118223644728945920e-01,1.119223668239090613e-01,8.558812930953019205e-02,4.860848148181885486e-01,3.717138152690569464e-01
1.118623724744949172e-01,1.186028865724491482e-01,9.069678814438585090e-02,4.848633930762285549e-01,3.707797821087609469e-01
1.119023804760952284e-01,1.252232797906254469e-01,9.575946763300587083e-02,4.836450404922147950e-01,3.698480959635846999e-01
1.119423884776955536e-01,1.317823637154492966e-01,1.007752633049569524e-01,4.824297493540432025e-01,3.689187509360067341e-01
1.119823964792958787e-01,1.382789752684507600e-01,1.057432857427499373e-01,4.812175119689898750e-01,3.679917411433257790e-01
1.120224044808961900e-01,1.447119712176815065e-01,1.106626607057249606e-01,4.800083206636608368e-01,3.670670607176224620e-01
1.120624124824965151e-01,1.510802283344707397e-01,1.155325292499242706e-01,4.788021677839421342e-01,3.661447038057207837e-01
1.121024204840968402e-01,1.573826435448774930e-01,1.203520478439093072e-01,4.775990456949552043e-01,3.652246645691544225e-01
1.121424284856971515e-01,1.636181340758938452e-01,1.251203884805636435e-01,4.763989467810050282e-01,3.643069371841269333e-01
1.121824364872974766e-01,1.697856375963466835e-01,1.298367387848420318e-01,4.752018634455323909e-01,3.633915158414750546e-01
1.122224444888978018e-01,1.758841123525125838e-01,1.345003021174763780e-01,4.740077881110675850e-01,3.624783947466336254e-01
1.122624524904981130e-01,1.819125372984361222e-01,1.391102976746314557e-01,4.728167132191811173e-01,3.615675681195975599e-01
1.123024604920984382e-01,1.878699122209515626e-01,1.436659605835101938e-01,4.716286312304360795e-01,3.606590301948857102e-01
1.123424684936987494e-01,1.937552578594022579e-01,1.481665419939043327e-01,4.704435346243407978e-01,3.597527752215044505e-01
1.123824764952990746e-01,1.995676160200754445e-01,1.526113091657037291e-01,4.692614158992997608e-01,3.588487974629103183e-01
1.124224844968993997e-01,2.053060496853094941e-01,1.569995455523317818e-01,4.680822675725684889e-01,3.579470911969753200e-01
1.124624924984997110e-01,2.109696431173344877e-01,1.613305508801534394e-01,4.669060821802050176e-01,3.570476507159500157e-01
1.125025005001000361e-01,2.165575019568034831e-01,1.656036412238228728e-01,4.657328522770207702e-01,3.561504703264258831e-01
1.125425085017003612e-01,2.220687533160421723e-01,1.698181490775924618e-01,4.645625704365379249e-01,3.552555443493025655e-01
1.125825165033006725e-01,2.275025458670081047e-01,1.739734234225760734e-01,4.633952292509383453e-01,3.543628671197490698e-01
1.126225245049009976e-01,2.328580499239909229e-01,1.780688297899907790e-01,4.622308213310173386e-01,3.534724329871682391e-01
1.126625325065013228e-01,2.381344575210190273e-01,1.821037503203503660e-01,4.610693393061388590e-01,3.525842363151625580e-01
1.127025405081016340e-01,2.433309824840177160e-01,1.860775838186455589e-01,4.599107758241874344e-01,3.516982714814974043e-01
1.127425485097019592e-01,2.484468604977457529e-01,1.899897458055309629e-01,4.587551235515204273e-01,3.508145328780643557e-01
1.127825565113022704e-01,2.534813491674421382e-01,1.938396685644668271e-01,4.576023751729257349e-01,3.499330149108493271e-01
1.128225645129025956e-01,2.584337280753004062e-01,1.976268011849058315e-01,4.564525233915698310e-01,3.490537119998921023e-01
1.128625725145029207e-01,2.633032988316796885e-01,2.013506096014542890e-01,4.553055609289561878e-01,3.481766185792552482e-01
1.129025805161032320e-01,2.680893851211701984e-01,2.050105766290991616e-01,4.541614805248774811e-01,3.473017290969871995e-01
1.129425885177035571e-01,2.727913327434496882e-01,2.086062019944512902e-01,4.530202749373680171e-01,3.464290380150858439e-01
1.129825965193038823e-01,2.774085096489696811e-01,2.121370023630350377e-01,4.518819369426619326e-01,3.455585398094667693e-01
1.130226045209041935e-01,2.819403059695140268e-01,2.156025113626565959e-01,4.507464593351439563e-01,3.446902289699253497e-01
1.130626125225045187e-01,2.863861340436195668e-01,2.190022796028435748e-01,4.496138349273040569e-01,3.438241000001024950e-01
1.131026205241048299e-01,2.907454284368911623e-01,2.223358746903800753e-01,4.484840565496943099e-01,3.429601474174510667e-01
1.131426285257051551e-01,2.950176459572390053e-01,2.256028812409586748e-01,4.473571170508804928e-01,3.420983657531994071e-01
1.131826365273054802e-01,2.992022656650334400e-01,2.288029008869461034e-01,4.462330092973991191e-01,3.412387495523181435e-01
1.132226445289057915e-01,3.032987888782282537e-01,2.319355522813008885e-01,4.451117261737126407e-01,3.403812933734860491e-01
1.132626525305061166e-01,3.073067391724873532e-01,2.350004710976704991e-01,4.439932605821609868e-01,3.395259917890530166e-01
1.133026605321064417e-01,3.112256623762800212e-01,2.379973100266402630e-01,4.428776054429203191e-01,3.386728393850085284e-01
1.133426685337067530e-01,3.150551265610428975e-01,2.409257387682104679e-01,4.417647536939569020e-01,3.378218307609461291e-01
1.133826765353070781e-01,3.187947220263891435e-01,2.437854440204855200e-01,4.406546982909807508e-01,3.369729605300284536e-01
1.134226845369074033e-01,3.224440612804135298e-01,2.465761294646130475e-01,4.395474322074049423e-01,3.361262233189556414e-01
1.134626925385077145e-01,3.260027790151092120e-01,2.492975157459848545e-01,4.384429484342974859e-01,3.352816137679288655e-01
1.135027005401080397e-01,3.294705320769466539e-01,2.519493404517385016e-01,4.373412399803376371e-01,3.344391265306166372e-01
1.135427085417083509e-01,3.328469994326125336e-01,2.545313580845571799e-01,4.362422998717737643e-01,3.335987562741229429e-01
1.135827165433086761e-01,3.361318821299777437e-01,2.570433400328220319e-01,4.351461211523761641e-01,3.327604976789507174e-01
1.136227245449090012e-01,3.393249032543029786e-01,2.594850745371216072e-01,4.340526968833953170e-01,3.319243454389703696e-01
1.136627325465093125e-01,3.424258078797215998e-01,2.618563666531506517e-01,4.329620201435184779e-01,3.310902942613863642e-01
1.137027405481096376e-01,3.454343630160433554e-01,2.641570382110304815e-01,4.318740840288220473e-01,3.302583388667006403e-01
1.137427485497099627e-01,3.483503575508837269e-01,2.663869277710543271e-01,4.307888816527322695e-01,3.294284739886828572e-01
1.137827565513102740e-01,3.511736021872098878e-01,2.685458905759287029e-01,4.297064061459796580e-01,3.286006943743354780e-01
1.138227645529105991e-01,3.539039293762882843e-01,2.706337984994970913e-01,4.286266506565543644e-01,3.277749947838594635e-01
1.138627725545109243e-01,3.565411932460892941e-01,2.726505399919907924e-01,4.275496083496651556e-01,3.269513699906231308e-01
1.139027805561112355e-01,3.590852695252039761e-01,2.745960200218471869e-01,4.264752724076960044e-01,3.261298147811286241e-01
1.139427885577115607e-01,3.615360554622874534e-01,2.764701600141071802e-01,4.254036360301599040e-01,3.253103239549771653e-01
1.139827965593118719e-01,3.638934697410874941e-01,2.782728977854367902e-01,4.243346924336596770e-01,3.244928923248384112e-01
1.140228045609121971e-01,3.661574523910943180e-01,2.800041874758003035e-01,4.232684348518419570e-01,3.236775147164157596e-01
1.140628125625125222e-01,3.683279646938417140e-01,2.816639994768076471e-01,4.222048565353562211e-01,3.228641859684147630e-01
1.141028205641128335e-01,3.704049890849265836e-01,2.832523203567878789e-01,4.211439507518129344e-01,3.220529009325113212e-01
1.141428285657131586e-01,3.723885290517662261e-01,2.847691527826031188e-01,4.200857107857370876e-01,3.212436544733159871e-01
1.141828365673134837e-01,3.742786090271549293e-01,2.862145154382502721e-01,4.190301299385296718e-01,3.204364414683444906e-01
1.142228445689137950e-01,3.760752742786548364e-01,2.875884429402771891e-01,4.179772015284239361e-01,3.196312568079843763e-01
1.142628525705141201e-01,3.777785907938690513e-01,2.888909857500497891e-01,4.169269188904415890e-01,3.188280953954615304e-01
1.143028605721144453e-01,3.793886451616473865e-01,2.901222100829089490e-01,4.158792753763527195e-01,3.180269521468095384e-01
1.143428685737147565e-01,3.809055444492670528e-01,2.912821978142494106e-01,4.148342643546340525e-01,3.172278219908375996e-01
1.143828765753150817e-01,3.823294160756389726e-01,2.923710463825595074e-01,4.137918792104237076e-01,3.164306998690960548e-01
1.144228845769153929e-01,3.836604076805826269e-01,2.933888686894541298e-01,4.127521133454831181e-01,3.156355807358473542e-01
1.144628925785157181e-01,3.848986869902276675e-01,2.943357929967461706e-01,4.117149601781522339e-01,3.148424595580315843e-01
1.145029005801160432e-01,3.860444416785864252e-01,2.952119628205897017e-01,4.106804131433104410e-01,3.140513313152368813e-01
1.145429085817163545e-01,3.870978792253443879e-01,2.960175368227307424e-01,4.096484656923332635e-01,3.132621909996657905e-01
1.145829165833166796e-01,3.880592267699300435e-01,2.967526886989133583e-01,4.086191112930515068e-01,3.124750336161048470e-01
1.146229245849170048e-01,3.889287309618994493e-01,2.974176070644670711e-01,4.075923434297097914e-01,3.116898541818919899e-01
1.146629325865173160e-01,3.897066578077018062e-01,2.980124953371270369e-01,4.065681556029258625e-01,3.109066477268860318e-01
1.147029405881176412e-01,3.903932925138798860e-01,2.985375716171277949e-01,4.055465413296478472e-01,3.101254092934337958e-01
1.147429485897179663e-01,3.909889393267382829e-01,2.989930685645962316e-01,4.045274941431148408e-01,3.093461339363398066e-01
1.147829565913182776e-01,3.914939213685598163e-01,2.993792332743044349e-01,4.035110075928167728e-01,3.085688167228360368e-01
1.148229645929186027e-01,3.919085804704012244e-01,2.996963271478070845e-01,4.024970752444499422e-01,3.077934527325473790e-01
1.148629725945189139e-01,3.922332770015412029e-01,2.999446257630185575e-01,4.014856906798804914e-01,3.070200370574641124e-01
1.149029805961192391e-01,3.924683896956226437e-01,3.001244187412622222e-01,4.004768474971004411e-01,3.062485648019080409e-01
1.149429885977195642e-01,3.926143154735493579e-01,3.002360096118380506e-01,3.994705393101896096e-01,3.054790310825035160e-01
1.149829965993198755e-01,3.926714692631962933e-01,3.002797156741528473e-01,3.984667597492740354e-01,3.047114310281454630e-01
1.150230046009202006e-01,3.926402838159838704e-01,3.002558678574533402e-01,3.974655024604855091e-01,3.039457597799689048e-01
1.150630126025205258e-01,3.925212095203788332e-01,3.001648105782080411e-01,3.964667611059219943e-01,3.031820124913179315e-01
1.151030206041208370e-01,3.923147142123737385e-01,3.000069015951791207e-01,3.954705293636072150e-01,3.024201843277155022e-01
1.151430286057211622e-01,3.920212829830078127e-01,2.997825118622319818e-01,3.944768009274498555e-01,3.016602704668319146e-01
1.151830366073214734e-01,3.916414179829809661e-01,2.994920253789215558e-01,3.934855695072051462e-01,3.009022660984552733e-01
1.152230446089217986e-01,3.911756382244289676e-01,2.991358390389075583e-01,3.924968288284341189e-01,3.001461664244607364e-01
1.152630526105221237e-01,3.906244793799060200e-01,2.987143624762350069e-01,3.915105726324640267e-01,2.993919666587801509e-01
1.153030606121224350e-01,3.899884935786449569e-01,2.982280179095318506e-01,3.905267946763491538e-01,2.986396620273716884e-01
1.153430686137227601e-01,3.892682492001466876e-01,2.976772399841654537e-01,3.895454887328297366e-01,2.978892477681888695e-01
1.153830766153230852e-01,3.884643306651650030e-01,2.970624756124059518e-01,3.885666485902947165e-01,2.971407191311519758e-01
1.154230846169233965e-01,3.875773382241410880e-01,2.963841838116403893e-01,3.875902680527413269e-01,2.963940713781169634e-01
1.154630926185237216e-01,3.866078877431504135e-01,2.956428355406843234e-01,3.866163409397357920e-01,2.956492997828457647e-01
1.155031006201240468e-01,3.855566104874230127e-01,2.948389135342374123e-01,3.856448610863743576e-01,2.949063996309760349e-01
1.155431086217243580e-01,3.844241529024973736e-01,2.939729121355297292e-01,3.846758223432445445e-01,2.941653662199918418e-01
1.155831166233246832e-01,3.832111763930674542e-01,2.930453371272042085e-01,3.837092185763852359e-01,2.934261948591931901e-01
1.156231246249249944e-01,3.819183570995881571e-01,2.920567055604839091e-01,3.827450436672496514e-01,2.926888808696674338e-01
1.156631326265253196e-01,3.805463856726922778e-01,2.910075455826673929e-01,3.817832915126639914e-01,2.919534195842578561e-01
1.157031406281256447e-01,3.790959670454948638e-01,2.898983962630069522e-01,3.808239560247922983e-01,2.912198063475366916e-01
1.157431486297259560e-01,3.775678202038279530e-01,2.887298074170051576e-01,3.798670311310951009e-01,2.904880365157735955e-01
1.157831566313262811e-01,3.759626779544817388e-01,2.875023394291865708e-01,3.789125107742909448e-01,2.897581054569060566e-01
1.158231646329266062e-01,3.742812866915131154e-01,2.862165630743916389e-01,3.779603889123202554e-01,2.890300085505120853e-01
1.158631726345269175e-01,3.725244061606747814e-01,2.848730593376330722e-01,3.770106595183052578e-01,2.883037411877792944e-01
1.159031806361272426e-01,3.706928092220355131e-01,2.834724192325695502e-01,3.760633165805124523e-01,2.875792987714760884e-01
1.159431886377275678e-01,3.687872816108506702e-01,2.820152436186409428e-01,3.751183541023144219e-01,2.868566767159229647e-01
1.159831966393278790e-01,3.668086216967471058e-01,2.805021430169147290e-01,3.741757661021523629e-01,2.861358704469632586e-01
1.160232046409282042e-01,3.647576402412786578e-01,2.789337374246861345e-01,3.732355466134965605e-01,2.854168754019332788e-01
1.160632126425285154e-01,3.626351601539290481e-01,2.773106561288912197e-01,3.722976896848113615e-01,2.846996870296356064e-01
1.161032206441288406e-01,3.604420162466051569e-01,2.756335375183656677e-01,3.713621893795143181e-01,2.839843007903073979e-01
1.161432286457291657e-01,3.581790549867022722e-01,2.739030288950111136e-01,3.704290397759422149e-01,2.832707121555948504e-01
1.161832366473294770e-01,3.558471342487880551e-01,2.721197862839055959e-01,3.694982349673107125e-01,2.825589166085222814e-01
1.162232446489298021e-01,3.534471230649787188e-01,2.702844742424136970e-01,3.685697690616770439e-01,2.818489096434632635e-01
1.162632526505301273e-01,3.509799013740670937e-01,2.683977656683424473e-01,3.676436361819048204e-01,2.811406867661141451e-01
1.163032606521304385e-01,3.484463597694623660e-01,2.664603416071880670e-01,3.667198304656254515e-01,2.804342434934642414e-01
1.163432686537307637e-01,3.458473992460013857e-01,2.644728910585205650e-01,3.657983460651997865e-01,2.797295753537667462e-01
1.163832766553310888e-01,3.431839309457113685e-01,2.624361107815656458e-01,3.648791771476845858e-01,2.790266778865128083e-01
1.164232846569314000e-01,3.404568759025583535e-01,2.603507051000113481e-01,3.639623178947922755e-01,2.783255466424010005e-01
1.164632926585317252e-01,3.376671647862668491e-01,2.582173857061045297e-01,3.630477625028548649e-01,2.776261771833095637e-01
1.165033006601320364e-01,3.348157376452657319e-01,2.560368714640793297e-01,3.621355051827889748e-01,2.769285650822699285e-01
1.165433086617323616e-01,3.319035436488115831e-01,2.538098882129557476e-01,3.612255401600562021e-01,2.762327059234358506e-01
1.165833166633326867e-01,3.289315408283763897e-01,2.515371685687768366e-01,3.603178616746302021e-01,2.755385953020588752e-01
1.166233246649329980e-01,3.259006958183363611e-01,2.492194517263106868e-01,3.594124639809573862e-01,2.748462288244580276e-01
1.166633326665333231e-01,3.228119835960253092e-01,2.468574832602666580e-01,3.585093413479207292e-01,2.741556021079920025e-01
1.167033406681336483e-01,3.196663872212429647e-01,2.444520149260949737e-01,3.576084880588051296e-01,2.734667107810327957e-01
1.167433486697339595e-01,3.164648975752407667e-01,2.420038044603864680e-01,3.567098984112603843e-01,2.727795504829373385e-01
